"month","site","year","tmin"
"3","NN",2002,-18.1
"3","QQ",2002,-22.4
"3","RR",2002,-21.8
"3","SS",2002,-21.4
"3","AA",2002,-22.3
"3","XX",2002,-22.1
"3","YY",2002,-22.4
"3","ZZ",2002,-22.2
"3","TT",2002,-17.6
"3","UU",2002,-17.9
"3","VV",2002,-17.4
"3","WW",2002,-16.6
"3","PP",2002,-22.5
"3","0N",2002,-18.1
"3","05",2003,-16.6
"3","06",2003,-16.3
"3","07",2003,-16.3
"3","08",2003,-16.7
"3","09",2003,-16.1
"3","10",2003,-16.7
"3","0A",2003,-16.9
"3","0B",2003,-17.3
"3","0C",2003,-15.5
"3","0D",2003,-17.4
"3","0E",2003,-16.2
"3","0F",2003,-16.9
"3","0G",2003,-18.1
"3","0H",2003,-16.8
"3","0L",2003,-12.8
"3","0Q",2003,-13.7
"3","0R",2003,-15.9
"3","0S",2003,-15.4
"3","0T",2003,-14.7
"3","0U",2003,-16.1
"3","0V",2003,-15.3
"3","0W",2003,-13.3
"3","0X",2003,-13.1
"3","0Y",2003,-13.9
"3","0Z",2003,-12.7
"3","BB",2003,-18.3
"3","CC",2003,-16.2
"3","DD",2003,-18.3
"3","EE",2003,-18.8
"3","FF",2003,-18.1
"3","GG",2003,-18.9
"3","HH",2003,-18.6
"3","II",2003,-18.1
"3","JJ",2003,-18.4
"3","KK",2003,-17.9
"3","MM",2003,-12.6
"3","NN",2003,-13.2
"3","QQ",2003,-18.5
"3","RR",2003,-18.2
"3","SS",2003,-17.6
"3","AA",2003,-17.9
"3","XX",2003,-17.9
"3","YY",2003,-18.2
"3","ZZ",2003,-18
"3","TT",2003,-12.1
"3","UU",2003,-13
"3","VV",2003,-12.2
"3","WW",2003,-11.8
"3","PP",2003,-18.9
"3","0N",2003,-12.4
"3","05",2004,-11.5
"3","06",2004,-11.4
"3","07",2004,-11.5
"3","08",2004,-11.9
"3","09",2004,-11.2
"3","10",2004,-11.9
"3","0A",2004,-12
"3","0B",2004,-12.5
"3","0C",2004,-10
"3","0D",2004,-12.7
"3","0E",2004,-11
"3","0F",2004,-12
"3","0G",2004,-13.8
"3","0H",2004,-11.9
"3","0L",2004,-6.9
"3","0Q",2004,-7.4
"3","0R",2004,-11.7
"3","0S",2004,-11
"3","0T",2004,-9.1
"3","0U",2004,-11.5
"3","0V",2004,-9.8
"3","0W",2004,-7.2
"3","0X",2004,-6.9
"3","0Y",2004,-7.5
"3","0Z",2004,-7.6
"3","BB",2004,-14
"3","CC",2004,-11.5
"3","DD",2004,-15.1
"3","EE",2004,-15.5
"3","FF",2004,-14.4
"3","GG",2004,-17.9
"3","HH",2004,-17.3
"3","II",2004,-16.8
"3","JJ",2004,-16.2
"3","KK",2004,-16
"3","MM",2004,-6.4
"3","NN",2004,-6.8
"3","QQ",2004,-17.3
"3","RR",2004,-15.4
"3","SS",2004,-14.1
"3","AA",2004,-13.7
"3","XX",2004,-14.7
"3","YY",2004,-15.5
"3","ZZ",2004,-14.2
"3","TT",2004,-7.1
"3","UU",2004,-9.2
"3","VV",2004,-8
"3","WW",2004,-8.1
"3","PP",2004,-18
"3","0N",2004,-6.5
"3","05",2005,-10.3
"3","06",2005,-10.2
"3","07",2005,-10.3
"3","08",2005,-10.7
"3","09",2005,-10.1
"3","10",2005,-10.6
"3","0A",2005,-10.8
"3","0B",2005,-11.3
"3","0C",2005,-9
"3","0D",2005,-11.1
"3","0E",2005,-9.8
"3","0F",2005,-10.8
"3","0G",2005,-12
"3","0H",2005,-10.7
"3","0L",2005,-6.9
"3","0Q",2005,-7.2
"3","0R",2005,-9.4
"3","0S",2005,-8.9
"3","0T",2005,-7.5
"3","0U",2005,-9.4
"3","0V",2005,-8
"3","0W",2005,-6.7
"3","0X",2005,-6.5
"3","0Y",2005,-7
"3","0Z",2005,-7.3
"3","BB",2005,-11.6
"3","CC",2005,-9.8
"3","DD",2005,-12.1
"3","EE",2005,-12.4
"3","FF",2005,-11.6
"3","GG",2005,-13.9
"3","HH",2005,-13.4
"3","II",2005,-13
"3","JJ",2005,-12.4
"3","KK",2005,-12.3
"3","MM",2005,-6.4
"3","NN",2005,-6.8
"3","QQ",2005,-13.4
"3","RR",2005,-12.3
"3","SS",2005,-11.4
"3","AA",2005,-11.9
"3","XX",2005,-12.3
"3","YY",2005,-12.7
"3","ZZ",2005,-12.2
"3","TT",2005,-6.9
"3","UU",2005,-8.4
"3","VV",2005,-7.4
"3","WW",2005,-7.2
"3","PP",2005,-14
"3","0N",2005,-6.7
"3","05",2006,-11.9
"3","06",2006,-12.1
"3","07",2006,-12.2
"3","08",2006,-12.5
"3","09",2006,-12
"3","10",2006,-12.6
"3","0A",2006,-12.7
"3","0B",2006,-13.1
"3","0C",2006,-11.3
"3","0D",2006,-12.5
"3","0E",2006,-11.7
"3","0F",2006,-12.7
"3","0G",2006,-13.6
"3","0H",2006,-12.6
"3","0L",2006,-10.7
"3","0Q",2006,-9.8
"3","0R",2006,-12.5
"3","0S",2006,-12.3
"3","0T",2006,-11.3
"3","0U",2006,-12.5
"3","0V",2006,-11.9
"3","0W",2006,-9.4
"3","0X",2006,-9.3
"3","0Y",2006,-10.2
"3","0Z",2006,-8.7
"3","BB",2006,-13.5
"3","CC",2006,-11.9
"3","DD",2006,-13.7
"3","EE",2006,-13.8
"3","FF",2006,-13.4
"3","GG",2006,-14.8
"3","HH",2006,-14.3
"3","II",2006,-13.4
"3","JJ",2006,-13
"3","KK",2006,-13.5
"3","MM",2006,-9.7
"3","NN",2006,-9.4
"3","QQ",2006,-13.8
"3","RR",2006,-14.4
"3","SS",2006,-13.9
"3","AA",2006,-13.2
"3","XX",2006,-12.9
"3","YY",2006,-12.7
"3","ZZ",2006,-13.1
"3","TT",2006,-8.7
"3","UU",2006,-10.6
"3","VV",2006,-9.5
"3","WW",2006,-9.3
"3","PP",2006,-14.9
"3","0N",2006,-8.8
"3","05",2007,-12.2
"3","06",2007,-11.8
"3","07",2007,-11.8
"3","08",2007,-12.2
"3","09",2007,-11.6
"3","10",2007,-12.2
"3","0A",2007,-12.3
"3","0B",2007,-12.8
"3","0C",2007,-11.2
"3","0D",2007,-13.3
"3","0E",2007,-12
"3","0F",2007,-12.3
"3","0G",2007,-14.1
"3","0H",2007,-12.2
"3","0L",2007,-7.8
"3","0Q",2007,-8.5
"3","0R",2007,-13.3
"3","0S",2007,-12.4
"3","0T",2007,-10.9
"3","0U",2007,-13.3
"3","0V",2007,-11.6
"3","0W",2007,-8.2
"3","0X",2007,-7.9
"3","0Y",2007,-8.8
"3","0Z",2007,-8.3
"3","BB",2007,-15.7
"3","CC",2007,-12.8
"3","DD",2007,-16.3
"3","EE",2007,-16.7
"3","FF",2007,-15.9
"3","GG",2007,-19
"3","HH",2007,-18.5
"3","II",2007,-18.1
"3","JJ",2007,-17.2
"3","KK",2007,-17.4
"3","MM",2007,-7.3
"3","NN",2007,-7.9
"3","QQ",2007,-18.5
"3","RR",2007,-17.1
"3","SS",2007,-15.9
"3","AA",2007,-14.1
"3","XX",2007,-15.2
"3","YY",2007,-16.1
"3","ZZ",2007,-14.7
"3","TT",2007,-7.7
"3","UU",2007,-9
"3","VV",2007,-8.1
"3","WW",2007,-7.7
"3","PP",2007,-19.1
"3","0N",2007,-7.7
"3","05",2008,-13.7
"3","06",2008,-13.6
"3","07",2008,-13.7
"3","08",2008,-14.1
"3","09",2008,-13.4
"3","10",2008,-14
"3","0A",2008,-14.1
"3","0B",2008,-14.7
"3","0C",2008,-12.4
"3","0D",2008,-14.9
"3","0E",2008,-13.3
"3","0F",2008,-14.1
"3","0G",2008,-15.7
"3","0H",2008,-14
"3","0L",2008,-10
"3","0Q",2008,-10.4
"3","0R",2008,-14
"3","0S",2008,-13.1
"3","0T",2008,-11.4
"3","0U",2008,-13.9
"3","0V",2008,-12.3
"3","0W",2008,-10
"3","0X",2008,-9.8
"3","0Y",2008,-10.3
"3","0Z",2008,-9.8
"3","BB",2008,-16.1
"3","CC",2008,-13.5
"3","DD",2008,-16.9
"3","EE",2008,-17.4
"3","FF",2008,-16.4
"3","GG",2008,-18.7
"3","HH",2008,-18.1
"3","II",2008,-17.8
"3","JJ",2008,-17.6
"3","KK",2008,-17.1
"3","MM",2008,-9.2
"3","NN",2008,-9.7
"3","QQ",2008,-18.3
"3","RR",2008,-17.2
"3","SS",2008,-16.2
"3","AA",2008,-15.6
"3","XX",2008,-16.3
"3","YY",2008,-17.2
"3","ZZ",2008,-16
"3","TT",2008,-9.5
"3","UU",2008,-10.9
"3","VV",2008,-10
"3","WW",2008,-9.8
"3","PP",2008,-18.7
"3","0N",2008,-9.5
"3","05",2009,-17.5
"3","06",2009,-17.6
"3","07",2009,-17.6
"3","08",2009,-17.9
"3","09",2009,-17.5
"3","10",2009,-17.9
"3","0A",2009,-18
"3","0B",2009,-18.3
"3","0C",2009,-16.4
"3","0D",2009,-18.1
"3","0E",2009,-17
"3","0F",2009,-17.9
"3","0G",2009,-19.2
"3","0H",2009,-17.9
"3","0L",2009,-13.5
"3","0Q",2009,-14
"3","0R",2009,-17.5
"3","0S",2009,-16.6
"3","0T",2009,-15.4
"3","0U",2009,-17.6
"3","0V",2009,-16.3
"3","0W",2009,-13.7
"3","0X",2009,-13.4
"3","0Y",2009,-14.3
"3","0Z",2009,-14
"3","BB",2009,-19.7
"3","CC",2009,-17.4
"3","DD",2009,-20.1
"3","EE",2009,-20.4
"3","FF",2009,-19.7
"3","GG",2009,-21.5
"3","HH",2009,-21
"3","II",2009,-20.9
"3","JJ",2009,-20.8
"3","KK",2009,-20.5
"3","MM",2009,-13.3
"3","NN",2009,-13.6
"3","QQ",2009,-21.3
"3","RR",2009,-20.9
"3","SS",2009,-19.9
"3","AA",2009,-19.1
"3","XX",2009,-19.4
"3","YY",2009,-20
"3","ZZ",2009,-19.3
"3","TT",2009,-13.2
"3","UU",2009,-14.3
"3","VV",2009,-13.5
"3","WW",2009,-13.1
"3","PP",2009,-21.6
"3","0N",2009,-13.1
"3","05",2010,-7.6
"3","06",2010,-7.5
"3","07",2010,-7.6
"3","08",2010,-7.8
"3","09",2010,-7.4
"3","10",2010,-7.8
"3","0A",2010,-7.9
"3","0B",2010,-8.3
"3","0C",2010,-6.8
"3","0D",2010,-8
"3","0E",2010,-7.2
"3","0F",2010,-7.9
"3","0G",2010,-8.9
"3","0H",2010,-7.8
"3","0L",2010,-6.2
"3","0Q",2010,-5.4
"3","0R",2010,-7.8
"3","0S",2010,-7.4
"3","0T",2010,-6.7
"3","0U",2010,-7.3
"3","0V",2010,-7.3
"3","0W",2010,-4.8
"3","0X",2010,-4.6
"3","0Y",2010,-6
"3","0Z",2010,-5.4
"3","BB",2010,-9.4
"3","CC",2010,-7.7
"3","DD",2010,-9.7
"3","EE",2010,-9.9
"3","FF",2010,-9.3
"3","GG",2010,-11
"3","HH",2010,-10.6
"3","II",2010,-10.1
"3","JJ",2010,-9.8
"3","KK",2010,-9.9
"3","MM",2010,-4.9
"3","NN",2010,-5.3
"3","QQ",2010,-10.5
"3","RR",2010,-10.2
"3","SS",2010,-9.3
"3","AA",2010,-8.8
"3","XX",2010,-8.7
"3","YY",2010,-9.3
"3","ZZ",2010,-8.8
"3","TT",2010,-5.1
"3","UU",2010,-6.7
"3","VV",2010,-5.7
"3","WW",2010,-5.4
"3","PP",2010,-11.1
"3","0N",2010,-5
